basin_id,station_name,date,discharge_m3s,lat,lon
1362400,ESNA,2013-06-01,1126.86,25.32,32.56
1362400,ESNA,2013-07-01,1884.6,25.32,32.56
1362400,ESNA,2013-08-01,2833.65,25.32,32.56
1362400,ESNA,2013-09-01,2619.96,25.32,32.56
1362400,ESNA,2013-10-01,2101.09,25.32,32.56
1362400,ESNA,2013-11-01,1505.55,25.32,32.56
1362400,ESNA,2013-12-01,1143.01,25.32,32.56
1362400,ESNA,2014-01-01,1089.65,25.32,32.56
1362400,ESNA,2014-02-01,991.17,25.32,32.56
1362400,ESNA,2014-03-01,831.58,25.32,32.56
1362400,ESNA,2014-04-01,757.9,25.32,32.56
1362400,ESNA,2014-05-01,846.95,25.32,32.56
1362400,ESNA,2014-06-01,1280.04,25.32,32.56
1362400,ESNA,2014-07-01,2166.62,25.32,32.56
1362400,ESNA,2014-08-01,2736.2,25.32,32.56
1362400,ESNA,2014-09-01,2438.11,25.32,32.56
1362400,ESNA,2014-10-01,1842.22,25.32,32.56
1362400,ESNA,2014-11-01,1568.75,25.32,32.56
1362400,ESNA,2014-12-01,1094.04,25.32,32.56
1362400,ESNA,2015-01-01,1065.41,25.32,32.56
1362400,ESNA,2015-02-01,877.03,25.32,32.56
1362400,ESNA,2015-03-01,777.95,25.32,32.56
1362400,ESNA,2015-04-01,798.51,25.32,32.56
1362400,ESNA,2015-05-01,788.03,25.32,32.56
1362400,ESNA,2015-06-01,1168.58,25.32,32.56
1362400,ESNA,2015-07-01,1729.32,25.32,32.56
1362400,ESNA,2015-08-01,2741.68,25.32,32.56
1362400,ESNA,2015-09-01,2584.78,25.32,32.56
1362400,ESNA,2015-10-01,2124.48,25.32,32.56
1362400,ESNA,2015-11-01,1387.94,25.32,32.56
1362400,ESNA,2015-12-01,1184.66,25.32,32.56
1362400,ESNA,2016-01-01,1049.83,25.32,32.56
1362400,ESNA,2016-02-01,1014.29,25.32,32.56
1362400,ESNA,2016-03-01,766.09,25.32,32.56
1362400,ESNA,2016-04-01,736.59,25.32,32.56
1362400,ESNA,2016-05-01,809.51,25.32,32.56
1362400,ESNA,2016-06-01,1175.24,25.32,32.56
1362400,ESNA,2016-07-01,1861.0,25.32,32.56
1362400,ESNA,2016-08-01,2613.2,25.32,32.56
1362400,ESNA,2016-09-01,2654.54,25.32,32.56
1362400,ESNA,2016-10-01,1653.35,25.32,32.56
1362400,ESNA,2016-11-01,1430.34,25.32,32.56
1362400,ESNA,2016-12-01,1093.1,25.32,32.56
1362400,ESNA,2017-01-01,1121.57,25.32,32.56
1362400,ESNA,2017-02-01,786.59,25.32,32.56
1362400,ESNA,2017-03-01,733.45,25.32,32.56
1362400,ESNA,2017-04-01,738.22,25.32,32.56
1362400,ESNA,2017-05-01,863.93,25.32,32.56
1362400,ESNA,2017-06-01,1145.61,25.32,32.56
1362400,ESNA,2017-07-01,1834.19,25.32,32.56
1362400,ESNA,2017-08-01,2944.4,25.32,32.56
1362400,ESNA,2017-09-01,2149.65,25.32,32.56
1362400,ESNA,2017-10-01,1476.35,25.32,32.56
1362400,ESNA,2017-11-01,1457.14,25.32,32.56
1362400,ESNA,2017-12-01,1105.41,25.32,32.56
1362400,ESNA,2018-01-01,934.93,25.32,32.56
1362400,ESNA,2018-02-01,941.33,25.32,32.56
1362400,ESNA,2018-03-01,778.47,25.32,32.56
1362400,ESNA,2018-04-01,680.52,25.32,32.56
1362400,ESNA,2018-05-01,685.37,25.32,32.56
1362400,ESNA,2018-06-01,1225.31,25.32,32.56
1362400,ESNA,2018-07-01,2008.25,25.32,32.56
1362400,ESNA,2018-08-01,2525.08,25.32,32.56
1362400,ESNA,2018-09-01,2775.22,25.32,32.56
1362400,ESNA,2018-10-01,1629.16,25.32,32.56
1362400,ESNA,2018-11-01,1229.05,25.32,32.56
1362400,ESNA,2018-12-01,1081.97,25.32,32.56
1362400,ESNA,2019-01-01,1008.82,25.32,32.56
1362400,ESNA,2019-02-01,903.2,25.32,32.56
1362400,ESNA,2019-03-01,744.73,25.32,32.56
1362400,ESNA,2019-04-01,728.72,25.32,32.56
1362400,ESNA,2019-05-01,683.35,25.32,32.56
1362400,ESNA,2019-06-01,1270.64,25.32,32.56
1362400,ESNA,2019-07-01,1885.99,25.32,32.56
1362400,ESNA,2019-08-01,2757.54,25.32,32.56
1362400,ESNA,2019-09-01,2470.65,25.32,32.56
1362400,ESNA,2019-10-01,1836.65,25.32,32.56
1362400,ESNA,2019-11-01,1455.67,25.32,32.56
1362400,ESNA,2019-12-01,1179.88,25.32,32.56
1362500,GAAFRA,2000-01-01,1175.91,24.32,32.9
1362500,GAAFRA,2000-02-01,1082.66,24.32,32.9
1362500,GAAFRA,2000-03-01,851.99,24.32,32.9
1362500,GAAFRA,2000-04-01,827.29,24.32,32.9
1362500,GAAFRA,2000-05-01,832.78,24.32,32.9
1362500,GAAFRA,2000-06-01,1403.16,24.32,32.9
1362500,GAAFRA,2000-07-01,1983.53,24.32,32.9
1362500,GAAFRA,2000-08-01,3198.83,24.32,32.9
1362500,GAAFRA,2000-09-01,2647.67,24.32,32.9
1362500,GAAFRA,2000-10-01,1733.17,24.32,32.9
1362500,GAAFRA,2000-11-01,1553.56,24.32,32.9
1362500,GAAFRA,2000-12-01,1189.65,24.32,32.9
1362500,GAAFRA,2001-01-01,1187.65,24.32,32.9
1362500,GAAFRA,2001-02-01,922.87,24.32,32.9
1362500,GAAFRA,2001-03-01,804.82,24.32,32.9
1362500,GAAFRA,2001-04-01,661.21,24.32,32.9
1362500,GAAFRA,2001-05-01,804.41,24.32,32.9
1362500,GAAFRA,2001-06-01,1009.15,24.32,32.9
1362500,GAAFRA,2001-07-01,1822.13,24.32,32.9
1362500,GAAFRA,2001-08-01,2951.26,24.32,32.9
1362500,GAAFRA,2001-09-01,2809.06,24.32,32.9
1362500,GAAFRA,2001-10-01,2013.7,24.32,32.9
1362500,GAAFRA,2001-11-01,1411.74,24.32,32.9
1362500,GAAFRA,2001-12-01,1247.13,24.32,32.9
1362500,GAAFRA,2002-01-01,1106.9,24.32,32.9
1362500,GAAFRA,2002-02-01,879.03,24.32,32.9
1362500,GAAFRA,2002-03-01,930.29,24.32,32.9
1362500,GAAFRA,2002-04-01,829.45,24.32,32.9
1362500,GAAFRA,2002-05-01,815.73,24.32,32.9
1362500,GAAFRA,2002-06-01,1248.3,24.32,32.9
1362500,GAAFRA,2002-07-01,2110.64,24.32,32.9
1362500,GAAFRA,2002-08-01,2315.91,24.32,32.9
1362500,GAAFRA,2002-09-01,2577.64,24.32,32.9
1362500,GAAFRA,2002-10-01,1831.91,24.32,32.9
1362500,GAAFRA,2002-11-01,1400.43,24.32,32.9
1362500,GAAFRA,2002-12-01,1217.61,24.32,32.9
1362500,GAAFRA,2003-01-01,1260.05,24.32,32.9
1362500,GAAFRA,2003-02-01,1013.34,24.32,32.9
1362500,GAAFRA,2003-03-01,788.46,24.32,32.9
1362500,GAAFRA,2003-04-01,806.46,24.32,32.9
1362500,GAAFRA,2003-05-01,918.71,24.32,32.9
1362500,GAAFRA,2003-06-01,1331.0,24.32,32.9
1362500,GAAFRA,2003-07-01,2075.4,24.32,32.9
1362500,GAAFRA,2003-08-01,2611.52,24.32,32.9
1362500,GAAFRA,2003-09-01,2762.5,24.32,32.9
1362500,GAAFRA,2003-10-01,1988.53,24.32,32.9
1362500,GAAFRA,2003-11-01,1623.21,24.32,32.9
1362500,GAAFRA,2003-12-01,1302.3,24.32,32.9
1362500,GAAFRA,2004-01-01,1188.06,24.32,32.9
1362500,GAAFRA,2004-02-01,917.96,24.32,32.9
1362500,GAAFRA,2004-03-01,908.66,24.32,32.9
1362500,GAAFRA,2004-04-01,779.35,24.32,32.9
1362500,GAAFRA,2004-05-01,958.5,24.32,32.9
1362500,GAAFRA,2004-06-01,1165.05,24.32,32.9
1362500,GAAFRA,2004-07-01,2340.46,24.32,32.9
1362500,GAAFRA,2004-08-01,2783.46,24.32,32.9
1362500,GAAFRA,2004-09-01,2467.42,24.32,32.9
1362500,GAAFRA,2004-10-01,1843.81,24.32,32.9
1362500,GAAFRA,2004-11-01,1468.42,24.32,32.9
1362500,GAAFRA,2004-12-01,1274.88,24.32,32.9
1362500,GAAFRA,2005-01-01,1136.05,24.32,32.9
1362500,GAAFRA,2005-02-01,910.34,24.32,32.9
1362500,GAAFRA,2005-03-01,816.24,24.32,32.9
1362500,GAAFRA,2005-04-01,894.12,24.32,32.9
1362500,GAAFRA,2005-05-01,930.86,24.32,32.9
1362500,GAAFRA,2005-06-01,1269.57,24.32,32.9
1362500,GAAFRA,2005-07-01,2050.79,24.32,32.9
1362500,GAAFRA,2005-08-01,2752.28,24.32,32.9
1362500,GAAFRA,2005-09-01,2716.91,24.32,32.9
1362500,GAAFRA,2005-10-01,1752.13,24.32,32.9
1362500,GAAFRA,2005-11-01,1468.48,24.32,32.9
1362500,GAAFRA,2005-12-01,1062.99,24.32,32.9
1362500,GAAFRA,2006-01-01,1119.5,24.32,32.9
1362500,GAAFRA,2006-02-01,998.39,24.32,32.9
1362500,GAAFRA,2006-03-01,782.18,24.32,32.9
1362500,GAAFRA,2006-04-01,855.02,24.32,32.9
1362500,GAAFRA,2006-05-01,733.85,24.32,32.9
1362500,GAAFRA,2006-06-01,1077.48,24.32,32.9
1362500,GAAFRA,2006-07-01,2070.61,24.32,32.9
1362500,GAAFRA,2006-08-01,2939.31,24.32,32.9
1362500,GAAFRA,2006-09-01,2923.61,24.32,32.9
1362500,GAAFRA,2006-10-01,1828.79,24.32,32.9
1362500,GAAFRA,2006-11-01,1620.39,24.32,32.9
1362500,GAAFRA,2006-12-01,1216.69,24.32,32.9
1362500,GAAFRA,2007-01-01,1064.35,24.32,32.9
1362500,GAAFRA,2007-02-01,1011.11,24.32,32.9
1362500,GAAFRA,2007-03-01,851.68,24.32,32.9
1362500,GAAFRA,2007-04-01,660.2,24.32,32.9
1362500,GAAFRA,2007-05-01,905.06,24.32,32.9
1362500,GAAFRA,2007-06-01,1348.22,24.32,32.9
1362500,GAAFRA,2007-07-01,1922.33,24.32,32.9
1362500,GAAFRA,2007-08-01,2783.57,24.32,32.9
1362500,GAAFRA,2007-09-01,2664.54,24.32,32.9
1362500,GAAFRA,2007-10-01,1928.08,24.32,32.9
1362500,GAAFRA,2007-11-01,1418.65,24.32,32.9
1362500,GAAFRA,2007-12-01,1148.93,24.32,32.9
1362500,GAAFRA,2008-01-01,1071.47,24.32,32.9
1362500,GAAFRA,2008-02-01,1027.59,24.32,32.9
1362500,GAAFRA,2008-03-01,840.27,24.32,32.9
1362500,GAAFRA,2008-04-01,729.28,24.32,32.9
1362500,GAAFRA,2008-05-01,854.96,24.32,32.9
1362500,GAAFRA,2008-06-01,932.62,24.32,32.9
1362500,GAAFRA,2008-07-01,2198.13,24.32,32.9
1362500,GAAFRA,2008-08-01,2310.59,24.32,32.9
1362500,GAAFRA,2008-09-01,2476.02,24.32,32.9
1362500,GAAFRA,2008-10-01,1710.61,24.32,32.9
1362500,GAAFRA,2008-11-01,1323.38,24.32,32.9
1362500,GAAFRA,2008-12-01,1320.04,24.32,32.9
1362500,GAAFRA,2009-01-01,1028.11,24.32,32.9
1362500,GAAFRA,2009-02-01,960.47,24.32,32.9
1362500,GAAFRA,2009-03-01,798.05,24.32,32.9
1362500,GAAFRA,2009-04-01,776.18,24.32,32.9
1362500,GAAFRA,2009-05-01,805.98,24.32,32.9
1362500,GAAFRA,2009-06-01,1078.25,24.32,32.9
1362500,GAAFRA,2009-07-01,2162.25,24.32,32.9
1362500,GAAFRA,2009-08-01,2564.71,24.32,32.9
1362500,GAAFRA,2009-09-01,2220.79,24.32,32.9
1362500,GAAFRA,2009-10-01,1805.11,24.32,32.9
1362500,GAAFRA,2009-11-01,1644.92,24.32,32.9
1362500,GAAFRA,2009-12-01,1283.31,24.32,32.9
1362500,GAAFRA,2010-01-01,1032.85,24.32,32.9
1362500,GAAFRA,2010-02-01,903.69,24.32,32.9
1362500,GAAFRA,2010-03-01,776.36,24.32,32.9
1362500,GAAFRA,2010-04-01,867.3,24.32,32.9
1362500,GAAFRA,2010-05-01,821.21,24.32,32.9
1362500,GAAFRA,2010-06-01,1236.41,24.32,32.9
1362500,GAAFRA,2010-07-01,2156.35,24.32,32.9
1362500,GAAFRA,2010-08-01,2706.94,24.32,32.9
1362500,GAAFRA,2010-09-01,2471.1,24.32,32.9
1362500,GAAFRA,2010-10-01,1830.13,24.32,32.9
1362500,GAAFRA,2010-11-01,1452.54,24.32,32.9
1362500,GAAFRA,2010-12-01,1191.73,24.32,32.9
1362500,GAAFRA,2011-01-01,1118.41,24.32,32.9
1362500,GAAFRA,2011-02-01,928.62,24.32,32.9
1362500,GAAFRA,2011-03-01,839.13,24.32,32.9
1362500,GAAFRA,2011-04-01,735.04,24.32,32.9
1362500,GAAFRA,2011-05-01,797.65,24.32,32.9
1362500,GAAFRA,2011-06-01,998.93,24.32,32.9
1362500,GAAFRA,2011-07-01,2126.93,24.32,32.9
1362500,GAAFRA,2011-08-01,2715.46,24.32,32.9
1362500,GAAFRA,2011-09-01,2710.52,24.32,32.9
1362500,GAAFRA,2011-10-01,1421.01,24.32,32.9
1362500,GAAFRA,2011-11-01,1696.01,24.32,32.9
1362500,GAAFRA,2011-12-01,1175.72,24.32,32.9
1362500,GAAFRA,2012-01-01,1144.5,24.32,32.9
1362500,GAAFRA,2012-02-01,843.36,24.32,32.9
1362500,GAAFRA,2012-03-01,827.12,24.32,32.9
1362500,GAAFRA,2012-04-01,673.89,24.32,32.9
1362500,GAAFRA,2012-05-01,749.13,24.32,32.9
1362500,GAAFRA,2012-06-01,1363.81,24.32,32.9
1362500,GAAFRA,2012-07-01,1941.11,24.32,32.9
1362500,GAAFRA,2012-08-01,2673.96,24.32,32.9
1362500,GAAFRA,2012-09-01,2670.62,24.32,32.9
1362500,GAAFRA,2012-10-01,1912.72,24.32,32.9
1362500,GAAFRA,2012-11-01,1462.93,24.32,32.9
1362500,GAAFRA,2012-12-01,1217.24,24.32,32.9
1362500,GAAFRA,2013-01-01,1246.76,24.32,32.9
1362500,GAAFRA,2013-02-01,910.77,24.32,32.9
1362500,GAAFRA,2013-03-01,796.9,24.32,32.9
1362500,GAAFRA,2013-04-01,793.52,24.32,32.9
1362500,GAAFRA,2013-05-01,853.64,24.32,32.9
1362500,GAAFRA,2013-06-01,1288.13,24.32,32.9
1362500,GAAFRA,2013-07-01,2060.88,24.32,32.9
1362500,GAAFRA,2013-08-01,2375.21,24.32,32.9
1362500,GAAFRA,2013-09-01,2808.08,24.32,32.9
1362500,GAAFRA,2013-10-01,1662.16,24.32,32.9
1362500,GAAFRA,2013-11-01,1472.65,24.32,32.9
1362500,GAAFRA,2013-12-01,1105.43,24.32,32.9
1362500,GAAFRA,2014-01-01,1034.78,24.32,32.9
1362500,GAAFRA,2014-02-01,934.03,24.32,32.9
1362500,GAAFRA,2014-03-01,800.14,24.32,32.9
1362500,GAAFRA,2014-04-01,752.65,24.32,32.9
1362500,GAAFRA,2014-05-01,880.79,24.32,32.9
1362500,GAAFRA,2014-06-01,1212.58,24.32,32.9
1362500,GAAFRA,2014-07-01,1912.12,24.32,32.9
1362500,GAAFRA,2014-08-01,2800.83,24.32,32.9
1362500,GAAFRA,2014-09-01,2705.33,24.32,32.9
1362500,GAAFRA,2014-10-01,1641.44,24.32,32.9
1362500,GAAFRA,2014-11-01,1498.5,24.32,32.9
1362500,GAAFRA,2014-12-01,1235.76,24.32,32.9
1362500,GAAFRA,2015-01-01,1009.89,24.32,32.9
1362500,GAAFRA,2015-02-01,1004.83,24.32,32.9
1362500,GAAFRA,2015-03-01,766.58,24.32,32.9
1362500,GAAFRA,2015-04-01,731.44,24.32,32.9
1362500,GAAFRA,2015-05-01,765.15,24.32,32.9
1362500,GAAFRA,2015-06-01,1165.29,24.32,32.9
1362500,GAAFRA,2015-07-01,1769.61,24.32,32.9
1362500,GAAFRA,2015-08-01,2288.35,24.32,32.9
1362500,GAAFRA,2015-09-01,2770.4,24.32,32.9
1362500,GAAFRA,2015-10-01,1687.74,24.32,32.9
1362500,GAAFRA,2015-11-01,1309.65,24.32,32.9
1362500,GAAFRA,2015-12-01,963.34,24.32,32.9
1362500,GAAFRA,2016-01-01,976.33,24.32,32.9
1362500,GAAFRA,2016-02-01,805.02,24.32,32.9
1362500,GAAFRA,2016-03-01,873.07,24.32,32.9
1362500,GAAFRA,2016-04-01,778.44,24.32,32.9
1362500,GAAFRA,2016-05-01,729.21,24.32,32.9
1362500,GAAFRA,2016-06-01,1366.13,24.32,32.9
1362500,GAAFRA,2016-07-01,2080.76,24.32,32.9
1362500,GAAFRA,2016-08-01,2505.47,24.32,32.9
1362500,GAAFRA,2016-09-01,1955.08,24.32,32.9
1362500,GAAFRA,2016-10-01,2130.63,24.32,32.9
1362500,GAAFRA,2016-11-01,1257.5,24.32,32.9
1362500,GAAFRA,2016-12-01,1005.17,24.32,32.9
1362500,GAAFRA,2017-01-01,1107.05,24.32,32.9
1362500,GAAFRA,2017-02-01,1070.19,24.32,32.9
1362500,GAAFRA,2017-03-01,852.5,24.32,32.9
1362500,GAAFRA,2017-04-01,748.65,24.32,32.9
1362500,GAAFRA,2017-05-01,804.02,24.32,32.9
1362500,GAAFRA,2017-06-01,1229.85,24.32,32.9
1362500,GAAFRA,2017-07-01,2035.25,24.32,32.9
1362500,GAAFRA,2017-08-01,2615.89,24.32,32.9
1362500,GAAFRA,2017-09-01,2450.68,24.32,32.9
1362500,GAAFRA,2017-10-01,1781.87,24.32,32.9
1362500,GAAFRA,2017-11-01,1322.22,24.32,32.9
1362500,GAAFRA,2017-12-01,1125.4,24.32,32.9
1362500,GAAFRA,2018-01-01,879.9,24.32,32.9
1362500,GAAFRA,2018-02-01,883.52,24.32,32.9
1362500,GAAFRA,2018-03-01,702.94,24.32,32.9
1362500,GAAFRA,2018-04-01,649.52,24.32,32.9
1362500,GAAFRA,2018-05-01,774.29,24.32,32.9
1362500,GAAFRA,2018-06-01,1272.47,24.32,32.9
1362500,GAAFRA,2018-07-01,2048.46,24.32,32.9
1362500,GAAFRA,2018-08-01,2224.69,24.32,32.9
1362500,GAAFRA,2018-09-01,2225.78,24.32,32.9
1362500,GAAFRA,2018-10-01,1915.1,24.32,32.9
1362500,GAAFRA,2018-11-01,1289.41,24.32,32.9
1362500,GAAFRA,2018-12-01,1124.39,24.32,32.9
1362500,GAAFRA,2019-01-01,1056.69,24.32,32.9
1362500,GAAFRA,2019-02-01,817.03,24.32,32.9
1362500,GAAFRA,2019-03-01,765.51,24.32,32.9
1362500,GAAFRA,2019-04-01,632.89,24.32,32.9
1362500,GAAFRA,2019-05-01,722.59,24.32,32.9
1362500,GAAFRA,2019-06-01,1167.8,24.32,32.9
1362500,GAAFRA,2019-07-01,1655.93,24.32,32.9
1362500,GAAFRA,2019-08-01,2619.55,24.32,32.9
1362500,GAAFRA,2019-09-01,2400.08,24.32,32.9
1362500,GAAFRA,2019-10-01,1849.55,24.32,32.9
1362500,GAAFRA,2019-11-01,1416.64,24.32,32.9
1362500,GAAFRA,2019-12-01,1262.94,24.32,32.9
